product_id,product_name,product_name_en,category_l1,category_l2,category_l3,brand,supplier_id,cost_price,list_price,current_price,stock_quantity,product_status,launch_date,description,weight_g,dimensions
PRD-INT-00077,ディスプレイラック,Display Rack,インテリア,家具,収納棚,ModernLiving Original,SUP-00001,1721.48,5451.28,4912.97,433,discontinued,2021-11-05,スタイリッシュなデザインと機能性を両立した収納棚。ディスプレイラックは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,2299,W40×D35×H63cm
PRD-INT-00078,オープンシェルフ,Bookshelf,インテリア,家具,収納棚,UrbanDecor Original,SUP-00050,10594.96,34220.56,32676.44,453,active,2023-03-30,スタイリッシュなデザインと機能性を両立した収納棚。オープンシェルフは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,2880,W41×D34×H54cm
PRD-INT-00079,オープンシェルフ,Display Rack,インテリア,家具,収納棚,UrbanDecor Original,SUP-00008,28564.98,90138.97,65001.56,440,active,2021-04-12,スタイリッシュなデザインと機能性を両立した収納棚。オープンシェルフは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,1632,W31×D31×H61cm
PRD-INT-00080,ディスプレイラック,Display Rack,インテリア,家具,収納棚,NordicHome Original,SUP-00034,9894.49,23173.06,19915.12,312,discontinued,2024-08-12,スタイリッシュなデザインと機能性を両立した収納棚。ディスプレイラックは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,2900,W29×D38×H70cm
PRD-INT-00081,オープンシェルフ,Stacking Shelf,インテリア,家具,収納棚,UrbanDecor Original,SUP-00011,26541.49,86123.42,66739.17,496,active,2024-03-12,スタイリッシュなデザインと機能性を両立した収納棚。オープンシェルフは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,3475,W29×D34×H57cm
PRD-INT-00082,オープンシェルフ,Open Shelf,インテリア,家具,収納棚,NordicHome Original,SUP-00018,11083.15,36572.03,32755.04,360,active,2021-07-29,スタイリッシュなデザインと機能性を両立した収納棚。オープンシェルフは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,4911,W38×D34×H71cm
PRD-INT-00083,ディスプレイラック,Stacking Shelf,インテリア,家具,収納棚,GlacierStyle Original,SUP-00013,7801.99,26565.55,25108.17,397,active,2024-03-10,スタイリッシュなデザインと機能性を両立した収納棚。ディスプレイラックは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,2660,W29×D19×H60cm
PRD-INT-00084,ブックシェルフ,Display Rack,インテリア,家具,収納棚,NordicHome Original,SUP-00005,26007.95,78131.26,72155.82,4,active,2020-05-30,スタイリッシュなデザインと機能性を両立した収納棚。ブックシェルフは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,1091,W21×D29×H66cm
PRD-INT-00085,折りたたみテーブル,Folding Table,インテリア,家具,テーブル,MinimalSpace Original,SUP-00026,18628.12,44244.33,43151.45,166,discontinued,2022-12-14,スタイリッシュなデザインと機能性を両立したテーブル。折りたたみテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,22822,W159×D68×H73cm
PRD-INT-00086,ダイニングテーブル,Folding Table,インテリア,家具,テーブル,GlacierStyle Original,SUP-00028,19800.08,68534.84,54626.98,21,active,2021-06-25,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,26198,W92×D84×H73cm
PRD-INT-00087,折りたたみテーブル,Folding Table,インテリア,家具,テーブル,NordicHome Original,SUP-00028,22044.88,55340.6,40699.67,474,discontinued,2021-07-16,スタイリッシュなデザインと機能性を両立したテーブル。折りたたみテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,21676,W140×D66×H70cm
PRD-INT-00088,ダイニングテーブル,Coffee Table,インテリア,家具,テーブル,UrbanDecor Original,SUP-00010,6115.27,20681.97,17431.76,126,active,2022-03-05,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,33682,W143×D68×H74cm
PRD-INT-00089,ダイニングテーブル,Coffee Table,インテリア,家具,テーブル,ModernLiving Original,SUP-00044,3416.63,11819.59,9770.02,109,active,2020-09-17,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,27301,W87×D85×H74cm
PRD-INT-00090,折りたたみテーブル,Dining Table,インテリア,家具,テーブル,UrbanDecor Original,SUP-00006,14996.39,48838.77,46513.21,144,discontinued,2020-04-29,スタイリッシュなデザインと機能性を両立したテーブル。折りたたみテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,21551,W105×D58×H75cm
PRD-INT-00091,折りたたみテーブル,Coffee Table,インテリア,家具,テーブル,ModernLiving Original,SUP-00036,5042.94,17048.93,17042.09,27,active,2024-01-14,スタイリッシュなデザインと機能性を両立したテーブル。折りたたみテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,18919,W128×D90×H70cm
PRD-INT-00092,ダイニングテーブル,Dining Table,インテリア,家具,テーブル,GlacierStyle Original,SUP-00019,14800.02,33462.59,23542.41,173,active,2024-05-12,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,24248,W129×D56×H73cm
PRD-INT-00093,ダイニングテーブル,Dining Table,インテリア,家具,テーブル,GlacierStyle Original,SUP-00035,3780.3,11728.53,10302.31,252,active,2022-08-23,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,18284,W159×D57×H73cm
PRD-INT-00094,ダイニングテーブル,Side Table,インテリア,家具,テーブル,NordicHome Original,SUP-00022,29632.85,83354.94,74782.98,440,active,2021-12-21,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,25664,W98×D83×H75cm
PRD-INT-00095,ダイニングテーブル,Dining Table,インテリア,家具,テーブル,GlacierStyle Original,SUP-00029,24039.99,58957.21,50086.82,380,discontinued,2024-12-07,スタイリッシュなデザインと機能性を両立したテーブル。ダイニングテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,15189,W160×D87×H75cm
PRD-INT-00096,コーヒーテーブル,Side Table,インテリア,家具,テーブル,GlacierStyle Original,SUP-00037,26534.3,80710.2,70751.16,370,active,2020-04-01,スタイリッシュなデザインと機能性を両立したテーブル。コーヒーテーブルは、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,27607,W171×D82×H70cm
PRD-INT-00097,振り子時計,Wall Clock,インテリア,装飾品,時計,GlacierStyle Original,SUP-00031,9645.93,25798.31,20124.08,122,discontinued,2021-06-03,スタイリッシュなデザインと機能性を両立した時計。振り子時計は、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,2844,W34×D33×H52cm
PRD-INT-00098,壁掛け時計,Digital Clock,インテリア,装飾品,時計,NordicHome Original,SUP-00040,27759.21,61756.75,59901.46,310,active,2022-01-19,スタイリッシュなデザインと機能性を両立した時計。壁掛け時計は、モダンな空間にぴったりのインテリアアイテムです。高品質な素材を使用し、長くご愛用いただけます。,1046,W48×D31×H80cm
